vehicle_id,vehicle_type,model_name,capacity_kg,max_range_km,avg_speed_kmph,hub_code,purchase_date,odometer_km,fleet_status,driver_id,battery_capacity_wh,last_service_date,insurance_expiry,ownership
VEH-0181,Bike,Nexon-849,25.0,64.4,30,HUB-BHU,2022-10-23,229092.5,Active,DRV-0503,,2024-05-06,2023-12-10,Leased
VEH-0182,Bike,Zenith-338,29.5,76.7,36,HUB-COI,2018-06-22,157932.3,Maintenance,DRV-0505,,2024-02-27,2024-02-26,3PL Partner
VEH-0183,Bike,Aravind-212,33.5,75.1,26,HUB-JAI,2019-03-01,82386.2,Active,DRV-0543,,2024-12-27,2025-09-12,Leased
VEH-0184,Bike,Tamira-948,16.6,102.4,30,HUB-MAD,2019-03-07,78450.3,Idle,DRV-0549,,2024-03-23,2025-11-13,Owned
VEH-0185,Bike,UrbanCraft-770,34.4 kg,-76.7,32,HUB-CHA,2020-01-31,152956.6,Idle,DRV-0618,,2024-04-01,2025-06-06,Owned
VEH-0186,Bike,Vayu-112,13.4 kg,49.1,38,HUB-HYD,2022-10-11,35225.7,Active,DRV-0061,,2024-04-30,2025-05-08,Leased
VEH-0187,Bike,Nexon-953,31.3 kg,84.2,34,HUB-VIS,2021-04-21,143219.5,Active,DRV-0800,,2025-05-31,2023-11-28,Owned
VEH-0188,Bike,Tamira-292,21.2,65.7,35,HUB-GUW,2022-10-30,30764.4,Retired,DRV-0319,,2025-04-21,2025-01-05,Owned
VEH-0189,Bike,Zenith-210,14.7,93.6,35,HUB-KOL,2020-08-10,257230.5,Maintenance,DRV-0303,,2024-10-04,2024-04-15,Leased
VEH-0190,Bike,Zenith-491,32.8,105.3,35,HUB-AHM,2022-05-24,231951.9,Active,DRV-0313,,2025-10-03,2023-11-09,3PL Partner
VEH-0191,Bike,Vayu-885,13.2,102.6,27,HUB-DEL,2018-05-01,61323.0,Active,DRV-0390,,2024-07-26,2024-08-22,Owned
VEH-0192,Bike,Nexon-483,23.1,58.8,33,HUB-PUN,2019-01-26,111115.1,Maintenance,DRV-0516,,2025-03-29,2025-02-08,Leased
VEH-0193,Bike,Tamira-812,33.0,108.7,27,HUB-MYS,2017-09-03,150134.2,Idle,DRV-0213,,2024-06-23,2024-08-18,3PL Partner
VEH-0194,Bike,Meridian-158,17.8,105.1,29,HUB-GUR,2020-05-04,134406.2,Active,DRV-0817,,2025-05-08,2023-10-24,Owned
VEH-0195,Bike,Aravind-534,26.7 kg,47.3,33,HUB-MAD,2021-12-09,23777.0,Maintenance,DRV-0709,,2024-04-22,2025-08-07,Leased
VEH-0196,Bike,Zenith-762,24.6,47.4,29,HUB-CHE,2020-09-21,94646.0,Retired,DRV-0522,,2024-06-29,2024-04-08,3PL Partner
VEH-0197,Bike,Meridian-189,18.0,58.4,31,HUB-KOC,2017-01-11,25750.8,Retired,DRV-0343,,2025-05-20,2025-05-20,3PL Partner
VEH-0198,Bike,Tamira-431,34.9,62.0,28,HUB-COI,2019-07-07,174969.1,Maintenance,DRV-0876,,2025-05-20,2025-06-28,3PL Partner
VEH-0199,Bike,Zenith-917,14.6KG,74.9,34,HUB-COI,2019-05-03,110680.2,Idle,DRV-0293,,2025-06-14,2025-09-19,Owned
VEH-0200,Bike,Nexon-757,23.6,49.5,29,HUB-KOC,2020-01-15,221123.9,Maintenance,DRV-0876,,2025-05-06,2024-06-09,3PL Partner
VEH-0201,Bike,Zenith-281,29.1 kg,43.4,26,HUB-GUW,2020-10-11,157977.0,Idle,DRV-0591,,2025-01-04,2024-12-01,3PL Partner
VEH-0202,Bike,Zenith-522,29.6 kg,100.4,38,HUB-NAG,2021-12-03,9131.0,Idle,DRV-0126,,2024-02-11,2025-02-06,Leased
VEH-0203,Bike,Zenith-293,19.5,74.2,29,HUB-KOC,2021-09-11,158306.1,Active,DRV-0778,,2024-06-29,2024-07-17,Owned
VEH-0204,Bike,Zenith-863,27.6,97.4,33,HUB-LUC,2018-12-05,245855.0,Retired,DRV-0379,,2024-12-05,2025-03-13,Owned
VEH-0205,Bike,Zenith-762,28.1,50.2,30,HUB-VIS,2018-01-23,39766.2,Active,DRV-0561,,2024-05-29,2025-08-25,Owned
VEH-0206,Bike,Vayu-976,13.3,49.2,37,HUB-HYD,2019-02-25,11390.9,Maintenance,DRV-0398,,2025-05-06,2023-11-21,3PL Partner
VEH-0207,Bike,Aravind-934,17.2,59.5,30,HUB-LUC,2020-09-03,206634.1,Active,DRV-0222,,2024-05-04,2024-02-06,Owned
VEH-0208,Bike,Tamira-382,10.6,99.6,30,HUB-COI,2018-02-17,246053.7,Active,DRV-0128,,2025-03-29,2024-10-18,Owned
VEH-0209,Bike,Vayu-193,21.6,75.3,33,HUB-PUN,2020-08-06,42880.6,Maintenance,DRV-0147,,2025-02-07,2024-06-08,Leased
VEH-0210,Bike,Nexon-467,29.6,104.6,37,HUB-JAI,2021-06-20,31982.1,Active,DRV-0199,,2024-08-02,2024-10-26,3PL Partner
VEH-0211,Bike,Kaveri-684,10.4,86.8,32,HUB-AHM,2021-07-03,117938.3,Active,DRV-0004,,2025-05-01,2025-06-02,3PL Partner
VEH-0212,Bike,Aravind-594,18.7 kg,99.5,32,HUB-GUW,2017-06-14,75343.7,Active,DRV-0444,,2024-09-24,2023-11-07,Leased
VEH-0213,Bike,Nexon-798,18.8 kg,44.1,32,HUB-KOL,2021-12-16,181104.7,Retired,DRV-0145,,2024-08-06,2025-09-04,3PL Partner
VEH-0214,Bike,Vayu-950,22.3KG,93.7,37,HUB-CHE,2019-12-04,71681.4,Active,DRV-0488,,2024-11-18,2024-11-14,3PL Partner
VEH-0215,Bike,Kaveri-473,21.8 kg,51.9,34,HUB-COI,2023-10-20,259612.5,Active,DRV-0328,,2025-04-13,2025-07-25,Leased
VEH-0216,Bike,UrbanCraft-526,11.8 kg,99.3,27,HUB-CHA,2018-11-09,129648.6,Idle,DRV-0827,,2024-08-04,2024-01-24,3PL Partner
VEH-0217,Bike,Nexon-989,15.7,43.1,28,HUB-NAG,2018-11-06,,Maintenance,DRV-0274,,2025-04-11,2024-07-19,Owned
VEH-0218,Bike,Kaveri-464,11.4,79.4,31,HUB-KOL,2018-07-28,129445.1,Maintenance,DRV-0898,,2025-02-21,2025-03-20,3PL Partner
VEH-0219,Bike,Aravind-330,31.9,47.8,38,HUB-KOL,2018-05-05,237294.9,Active,DRV-0723,,2024-04-17,2024-03-09,3PL Partner
VEH-0220,Bike,Aravind-314,18.1,108.6,29,HUB-CHA,2020-02-04,159685.2,Idle,DRV-0303,,2025-06-18,2024-04-28,Owned
VEH-0221,Bike,Vayu-522,21.7 kg,46.0,32,HUB-PUN,2018-05-12,29592.9,Idle,DRV-0773,,2024-12-22,2024-07-06,3PL Partner
VEH-0222,Bike,Nexon-393,33.1,72.1,31,HUB-BHU,2023-06-15,84364.2,Maintenance,DRV-0775,,2025-08-02,2025-09-21,Owned
VEH-0223,Bike,Aravind-507,13.4,110.8,34,HUB-PUN,2022-10-02,115456.4,Active,DRV-0497,,2024-11-10,2024-05-17,Owned
VEH-0224,Bike,Meridian-967,15.3,80.3,38,HUB-BEN,2023-06-13,243745.7,Active,DRV-0183,,2025-05-17,2025-03-18,Leased
VEH-0225,Bike,Tamira-119,32.2,53.2,26,HUB-BHU,2019-12-14,7314.7,Active,DRV-0118,,2025-09-01,2025-03-24,Owned
VEH-0226,Bike,Nexon-693,12.4 kg,113.7,38,HUB-GUW,2019-01-19,82468.3,Active,DRV-0658,,2024-02-14,2023-10-17,Leased
VEH-0227,Bike,Zenith-241,20.7,67.4,26,HUB-CHE,2020-06-14,113376.1,Retired,DRV-0366,,2024-01-08,2025-05-31,Owned
VEH-0228,Bike,UrbanCraft-319,23.1,76.1,31,HUB-JAI,2019-06-20,,Active,DRV-0076,,2025-03-16,2025-11-06,Owned
VEH-0229,Bike,Tamira-312,15.5,45.3,35,HUB-CHE,2021-10-05,251987.3,Active,DRV-0548,,2024-07-15,2025-07-05,Leased
VEH-0230,Bike,Meridian-970,13.2,93.5,36,HUB-COI,2020-09-12,43934.0,Maintenance,DRV-0509,,2025-05-03,2025-11-26,Owned
VEH-0231,Bike,Kaveri-528,19.5,91.6,27,HUB-KOC,2019-12-31,184403.8,Active,DRV-0034,,2024-08-14,2024-08-08,Leased
VEH-0232,Bike,Aravind-459,31.3,58.8,38,HUB-NAG,2022-10-14,83071.8,Active,DRV-0175,,2025-01-02,2024-12-17,Leased
VEH-0233,Bike,Zenith-333,34.7,91.8,36,HUB-KOL,2023-01-09,129672.8,Retired,DRV-0778,,2025-02-21,2024-10-09,Owned
VEH-0234,Bike,Kaveri-615,13.5,42.2,30,HUB-KOL,2020-03-06,143541.8,Active,DRV-0605,,2024-03-18,2024-11-09,Owned
VEH-0235,Bike,Vayu-585,16.4,95.2,30,HUB-GUR,2023-03-02,196577.4,Active,DRV-0596,,2025-03-07,2024-02-13,3PL Partner
VEH-0236,Bike,Meridian-277,29.8,88.7,26,HUB-DEL,2020-12-13,878.2,Active,DRV-0350,,2024-09-16,2025-09-20,Leased
VEH-0237,Bike,Zenith-148,12.0,43.2,26,HUB-VIS,2022-07-26,162259.1,Active,DRV-0183,,2024-07-01,2025-02-04,3PL Partner
VEH-0238,Bike,Zenith-313,17.4,71.9,33,HUB-KOC,2019-12-11,27961.7,Active,DRV-0713,,2024-09-08,2024-12-03,Leased
VEH-0240,Bike,Meridian-892,21.4,43.1,34,HUB-GUR,2021-07-30,84411.1,Idle,DRV-0196,,2024-05-31,2025-11-03,Leased
VEH-0241,Bike,Zenith-648,30.2,113.3,34,HUB-GUW,2019-07-14,161008.1,Maintenance,DRV-0643,,2025-05-07,2024-07-07,3PL Partner
VEH-0242,Bike,Meridian-978,14.8,104.5,29,HUB-KOC,2020-03-28,31167.3,Idle,DRV-0169,,2024-11-27,2025-11-11,Leased
VEH-0243,Bike,Meridian-774,12.4,91.2,29,HUB-MYS,2021-07-12,23216.5,Active,DRV-0789,,2024-02-05,2025-11-28,Leased
VEH-0244,Bike,Zenith-965,14.5,87.0,35,HUB-CHE,2018-07-05,123569.1,Active,DRV-0763,,2025-06-17,2025-06-06,3PL Partner
VEH-0245,Bike,UrbanCraft-164,29.0,71.8,35,HUB-DEL,2023-09-15,110115.1,Active,DRV-0650,,2024-12-27,2024-10-09,3PL Partner
VEH-0246,Bike,UrbanCraft-519,16.3,96.5,34,HUB-KOC,2020-07-15,186965.6,Active,DRV-0648,,2024-09-28,2024-12-22,3PL Partner
VEH-0247,Bike,Nexon-303,16.9,83.8,38,HUB-DEL,2021-01-15,211674.2,Active,DRV-0247,,2024-02-24,2025-02-04,Leased
VEH-0248,Bike,UrbanCraft-296,13.6,60.9,33,HUB-CHE,2017-08-11,257022.1,Maintenance,DRV-0874,,2024-04-02,2024-05-11,Leased
VEH-0249,Bike,UrbanCraft-730,27.7,85.3,26,HUB-CHE,2019-08-26,247455.5,Active,DRV-0175,,2024-05-18,2025-02-10,Leased
VEH-0250,Bike,Tamira-991,11.4,87.1,30,HUB-DEL,2018-12-26,241966.5,Maintenance,DRV-0252,,2025-06-04,2023-10-26,3PL Partner
VEH-0251,Bike,Zenith-424,29.1,96.6,37,HUB-GUW,2021-11-12,205402.4,Maintenance,DRV-0639,,2024-10-08,2024-02-27,3PL Partner
VEH-0252,Bike,Zenith-692,30.1 kg,97.9,32,HUB-BEN,2022-12-31,-,Active,DRV-0186,,2025-01-10,2024-09-24,Owned
VEH-0253,Bike,Aravind-442,31.0,95.2,27,HUB-BEN,2018-01-29,250810.5,Active,DRV-0869,,2025-04-04,2025-03-21,Leased
VEH-0254,Bike,Vayu-648,20.3,83.3,31,HUB-BHU,2018-09-27,164177.4,Active,DRV-0452,,2024-04-28,2024-06-19,Leased
VEH-0255,Bike,Aravind-915,12.8,73.0,34,HUB-DEL,2022-01-27,215396.4,Retired,DRV-0098,,2025-05-18,2025-04-23,Leased
VEH-0256,Bike,Vayu-517,14.4,49.2,35,HUB-LUC,2019-07-30,213596.0,Active,DRV-0618,,2024-04-21,2024-05-22,Leased
VEH-0257,Bike,Kaveri-436,16.9,83.3,27,HUB-COI,2023-10-31,113031.9,Active,DRV-0467,,2024-01-03,2024-12-18,Owned
VEH-0258,Bike,Tamira-569,14.1,101.7,30,HUB-KOL,2022-06-07,134969.0,Active,DRV-0431,,2025-10-06,2024-08-28,Owned
VEH-0259,Bike,Zenith-879,22.5 kg,83.2,34,HUB-VIS,2021-01-29,49625.7,Idle,DRV-0137,,2024-12-23,2023-10-06,Owned
VEH-0260,Bike,Meridian-279,16.8,97.9,34,HUB-CHA,2018-11-06,142555.3,Idle,DRV-0222,,2024-11-02,2024-02-10,3PL Partner
VEH-0261,Bike,Zenith-849,13.4,91.2,35,HUB-KOL,2020-12-27,230846.7,Maintenance,DRV-0196,,2024-01-23,2024-02-20,Owned
VEH-0262,Bike,Tamira-260,24.8,51.2,36,HUB-AHM,2018-10-19,74012.7,Idle,DRV-0088,,2024-06-02,2024-11-29,Owned
VEH-0263,Bike,Aravind-212,31.9,43.0,37,HUB-BHU,2017-09-30,103287.9,Idle,DRV-0074,,2024-12-20,2024-12-17,3PL Partner
VEH-0264,Bike,Nexon-569,34.2KG,66.4,27,HUB-CHE,2020-07-24,37282.3,Maintenance,DRV-0714,,2024-03-27,2024-12-09,Owned
VEH-0266,Bike,UrbanCraft-627,24.6 kg,95.3,37,HUB-KOL,2019-09-24,128667.5,Maintenance,DRV-0743,,2024-05-19,2024-07-22,Owned
VEH-0267,Bike,UrbanCraft-359,14.6,56.9,33,HUB-KOL,2019-09-20,132395.9,Active,DRV-0722,,2025-03-20,2024-05-12,Owned
VEH-0268,Bike,UrbanCraft-279,19.7,104.9,27,HUB-VIS,2019-01-06,173196.5,Active,DRV-0375,,2024-10-12,2025-03-24,Owned
VEH-0269,Bike,Kaveri-105,19.1,90.6,34,HUB-COI,2018-06-28,226809.4,Maintenance,DRV-0146,,2024-03-12,2024-03-25,Leased
VEH-0270,Bike,UrbanCraft-144,14.1 kg,113.9,30,HUB-KOC,2019-10-17,20880.3,Idle,DRV-0703,,2024-08-22,2024-04-03,Leased
VEH-0271,Bike,Meridian-696,11.0,82.8,35,HUB-PUN,2019-11-12,47063.3,Retired,DRV-0248,,2024-03-04,2023-10-29,Owned
VEH-0272,Bike,UrbanCraft-505,25.4,101.0,38,HUB-AHM,2023-06-03,106320.7,Retired,DRV-0395,,2024-03-09,2023-10-31,Leased
VEH-0273,Bike,Kaveri-536,13.4,49.0,26,HUB-CHA,2018-03-03,227297.3,Retired,DRV-0343,,2025-03-15,2024-01-11,Owned
VEH-0274,Bike,Kaveri-968,13.1,52.8,30,HUB-MAD,2021-12-20,135301.0,Retired,DRV-0665,,2024-12-14,2023-12-01,3PL Partner
VEH-0275,Bike,Zenith-205,25.1KG,41.9,32,HUB-MYS,2018-11-29,53237.1,Active,DRV-0183,,2025-06-02,2024-09-17,Owned
VEH-0276,Bike,UrbanCraft-697,34.1,102.9,37,HUB-GUW,2019-01-14,200474.6,Active,DRV-0714,,2024-11-18,2024-08-08,3PL Partner
VEH-0277,Bike,Zenith-231,17.5KG,45.5,33,HUB-JAI,2023-08-25,51105.5,Active,DRV-0521,,2025-05-23,2025-02-20,Leased
VEH-0278,Bike,Tamira-772,34.3,88.8,37,HUB-CHA,2019-10-20,113535.5,Maintenance,DRV-0144,,2024-07-02,2024-07-19,Leased
VEH-0279,Bike,Vayu-646,26.7,119.1,38,HUB-HYD,2018-12-27,90206.6,Active,DRV-0117,,2024-08-09,2025-03-02,3PL Partner
VEH-0280,Bike,Zenith-319,32.8,95.2,33,HUB-CHE,2018-09-21,109687.8,Active,DRV-0350,,2024-10-11,2024-02-14,Owned
VEH-0281,Bike,Vayu-409,15.4,41.0,37,HUB-MAD,2017-10-22,140797.9,Retired,DRV-0525,,2025-05-05,2024-09-10,3PL Partner
VEH-0282,Bike,UrbanCraft-314,14.2,106.3,33,HUB-LUC,2022-09-07,225835.2,Active,DRV-0791,,2024-07-03,2024-09-23,3PL Partner
VEH-0283,Bike,Aravind-796,21.3 kg,94.8,37,HUB-KOC,2018-07-03,199864.2,Maintenance,DRV-0182,,2025-04-18,2025-01-26,3PL Partner
VEH-0284,Bike,Tamira-674,31.2 kg,95.2,34,HUB-LUC,2022-02-05,6973.6,Active,DRV-0853,,2025-03-31,2024-10-04,3PL Partner
VEH-0285,Bike,Meridian-746,20.1,113.4,33,HUB-COI,2018-05-25,146320.1,Active,DRV-0805,,2025-05-21,2025-01-08,3PL Partner
VEH-0286,Bike,Vayu-385,10.1,62.3,34,HUB-CHA,2018-07-17,99874.9,Idle,DRV-0100,,2024-04-14,2024-07-24,Owned
VEH-0287,Bike,Zenith-740,29.5,109.9,31,HUB-MUM,2021-10-01,236766.4,Retired,DRV-0076,,2025-01-25,2024-10-04,Owned
VEH-0288,Bike,Aravind-202,13.2,111.4,38,HUB-KOC,2023-01-22,19334.8,Retired,DRV-0054,,2024-08-16,2024-09-21,Owned
VEH-0289,Bike,UrbanCraft-966,17.4KG,-88.7,31,HUB-AHM,2022-03-21,88834.7,Active,DRV-0888,,2025-03-06,2025-03-09,Owned
VEH-0290,Bike,Kaveri-622,14.8,102.1,31,HUB-MAD,2019-07-19,63344.8,Maintenance,DRV-0375,,2024-02-03,2025-02-03,Leased
VEH-0291,Bike,Tamira-279,21.2KG,73.6,27,HUB-PUN,2018-08-12,167544.5,Active,DRV-0287,,2024-07-03,2025-03-26,3PL Partner
VEH-0292,Bike,Tamira-176,19.4,59.9,34,HUB-PUN,2022-01-10,179594.6,Active,DRV-0464,,2024-03-10,2024-05-23,3PL Partner
VEH-0293,Bike,Nexon-946,28.3,54.8,26,HUB-DEL,2023-10-23,122321.8,Active,DRV-0447,,2024-07-09,2023-10-14,Owned
VEH-0294,Bike,Meridian-929,19.0,62.6,27,HUB-DEL,2021-08-17,1320.6,Maintenance,DRV-0249,,2024-04-16,2025-03-09,Owned
VEH-0295,Bike,Meridian-742,15.2,89.6,33,HUB-NAG,2017-07-29,84932.4,Retired,DRV-0589,,2024-06-17,2025-01-31,3PL Partner
VEH-0296,Bike,Aravind-447,21.7,88.0,29,HUB-VIS,2020-05-31,240630.2,Active,DRV-0021,,2025-01-22,2024-01-14,Owned
VEH-0297,Bike,Vayu-417,25.7,90.2,29,HUB-KOC,2017-12-07,165267.7,Retired,DRV-0611,,2024-02-26,2025-08-09,Leased
VEH-0298,Bike,Nexon-353,26.6 kg,88.0,34,HUB-KOC,2019-02-23,185790.0,Idle,DRV-0307,,2024-10-25,2025-11-18,3PL Partner
VEH-0299,Bike,Tamira-577,34.9,41.8,26,HUB-CHA,2023-05-08,61034.0,Maintenance,DRV-0792,,2024-04-10,2025-01-05,Owned
VEH-0300,Bike,Tamira-100,19.8,118.6,27,HUB-BEN,2020-03-27,207541.1,Idle,DRV-0821,,2024-02-11,2024-07-16,Leased
VEH-0301,Bike,Meridian-300,30.7,72.9,29,HUB-HYD,2018-02-28,99879.4,Idle,DRV-0505,,2024-03-19,2025-09-21,Owned
VEH-0302,Bike,Vayu-506,20.1 kg,75.2,36,HUB-GUW,2017-07-15,161782.6,Retired,DRV-0029,,2024-12-21,2024-11-13,Leased
VEH-0303,Bike,Meridian-368,24.7,69.5,36,HUB-BEN,2023-02-05,255845.3,Retired,DRV-0482,,2025-03-31,2023-10-11,Leased
VEH-0304,Bike,Vayu-597,17.6 kg,96.4,33,HUB-MYS,2021-08-15,215865.2,Retired,DRV-0058,,2025-11-05,2024-06-23,Leased
VEH-0305,Bike,Aravind-143,31.8,75.6,29,HUB-BEN,2021-08-02,18481.9,Active,DRV-0399,,2025-12-03,2025-06-17,Owned
VEH-0306,Bike,Aravind-396,24.3,100.2,35,HUB-MYS,2023-03-10,55627.3,Retired,DRV-0428,,2024-08-16,2024-05-15,3PL Partner
VEH-0307,Bike,Nexon-352,19.9,49.8,26,HUB-MYS,2023-02-15,248328.4,Maintenance,DRV-0354,,2024-07-27,2025-11-15,Owned
VEH-0308,Bike,Meridian-470,21.0,61.3,31,HUB-COI,2021-09-09,8213.5,Maintenance,DRV-0527,,2024-06-29,2024-07-17,Leased
VEH-0309,Bike,Kaveri-203,12.7 kg,93.7,26,HUB-GUW,2022-10-09,217562.9,Retired,DRV-0152,,2024-02-03,2024-02-23,3PL Partner
VEH-0310,Bike,Meridian-489,27.5,85.0,30,HUB-JAI,2021-11-05,163998.5,Active,DRV-0741,,2025-06-05,2025-05-22,Leased
VEH-0311,Bike,Zenith-848,23.9,52.7,35,HUB-CHE,2020-08-26,59877.3,Maintenance,DRV-0383,,2024-09-25,2024-01-09,Owned
VEH-0312,Bike,Nexon-525,16.0,66.6,35,HUB-PUN,2023-04-24,158595.3,Idle,DRV-0195,,2024-10-26,2024-03-12,3PL Partner
VEH-0313,Bike,Zenith-797,28.7 kg,65.4,29,HUB-MYS,2022-02-11,178462.0,Maintenance,DRV-0383,,2024-11-26,2025-04-14,3PL Partner
VEH-0314,Bike,Zenith-955,23.2,44.7,37,HUB-MAD,2018-05-21,54437.4,Maintenance,DRV-0307,,2025-04-14,2024-11-06,Leased
VEH-0315,Bike,Tamira-439,18.6,119.5,32,HUB-KOL,2019-02-15,34892.6,Idle,DRV-0764,,2024-08-17,2025-10-19,3PL Partner
VEH-0316,Bike,Aravind-133,25.5,104.0,34,HUB-JAI,2018-12-02,249706.8,Active,DRV-0791,,2024-06-26,2024-12-24,Owned
VEH-0317,Bike,Tamira-326,22.9,104.2,27,HUB-DEL,2019-01-08,27755.0,Idle,DRV-0868,,2024-10-22,2024-02-25,Owned
VEH-0318,Bike,Kaveri-943,24.2,79.5,37,HUB-DEL,2017-12-16,234654.8,Active,DRV-0075,,2025-06-24,2025-08-25,3PL Partner
VEH-0319,Bike,Aravind-248,27.7,103.5,28,HUB-CHA,2022-08-04,30729.5,Active,DRV-0851,,2025-06-28,2024-09-09,Owned
VEH-0320,Bike,Aravind-778,30.3,47.4,30,HUB-BHU,2020-05-08,125274.8,Retired,DRV-0887,,2025-06-03,2023-12-19,Owned
VEH-0321,Bike,UrbanCraft-118,11.7 kg,45.7,35,HUB-BHU,2018-01-29,122158.3,Active,DRV-0028,,2025-03-04,2024-03-03,Owned
VEH-0322,Bike,Nexon-475,12.0,70.7,27,HUB-JAI,2021-01-11,109605.7,Retired,DRV-0053,,2025-01-10,2024-01-16,Leased
VEH-0323,Bike,Zenith-881,29.8,94.3,28,HUB-DEL,2020-05-21,104049.6,Idle,DRV-0012,,2024-11-18,2024-07-14,Leased
VEH-0324,Bike,Vayu-779,33.2,-56.4,36,HUB-KOL,2020-06-12,220164.2,Active,DRV-0396,,2024-11-21,2024-12-06,Leased
VEH-0325,Bike,Zenith-112,13.4,65.6,30,HUB-KOC,2017-12-22,102701.3,Active,DRV-0810,,2024-12-28,2024-08-22,Leased
VEH-0326,Bike,Nexon-616,13.6 kg,96.4,36,HUB-MAD,2019-07-22,,Active,DRV-0301,,2025-03-27,2024-09-14,Owned
VEH-0327,Bike,Meridian-428,19.0,43.8,35,HUB-CHE,2022-05-20,56514.5,Maintenance,DRV-0546,,2024-12-28,2024-10-19,3PL Partner
VEH-0328,Bike,UrbanCraft-105,21.1,59.6,31,HUB-HYD,2023-05-22,82640.2,Retired,DRV-0807,,2025-05-05,2025-10-26,Leased
VEH-0329,Bike,Zenith-138,31.2 kg,84.3,31,HUB-VIS,2017-08-29,140966.6,Maintenance,DRV-0598,,2025-06-06,2025-02-12,Owned
VEH-0330,Bike,Tamira-862,10.9,81.0,36,HUB-KOC,2017-08-23,31962.3,Idle,DRV-0312,,2024-01-17,2024-10-03,Owned
VEH-0331,Bike,Aravind-390,16.2,-56.0,36,HUB-MAD,2021-04-08,124722.2,Idle,DRV-0296,,2024-07-10,2025-03-22,Leased
VEH-0332,Bike,Kaveri-892,21.6,108.7,30,HUB-VIS,2019-04-04,210492.5,Active,DRV-0251,,2024-03-05,2024-09-12,Owned
VEH-0333,Bike,Tamira-907,26.8,59.2,33,HUB-VIS,2020-08-27,38517.3,Maintenance,DRV-0084,,2024-06-17,2025-11-30,Leased
VEH-0334,Bike,Kaveri-909,32.3,-77.1,27,HUB-COI,2019-12-02,33350.4,Maintenance,DRV-0834,,2024-10-25,2025-05-19,3PL Partner
VEH-0335,Bike,Kaveri-970,25.7,97.0,26,HUB-VIS,2023-03-15,146873.8,Idle,DRV-0591,,2024-10-02,2023-10-24,Leased
VEH-0336,Bike,Zenith-416,15.0 kg,74.8,28,HUB-PUN,2023-09-29,173964.7,Active,DRV-0123,,2025-01-05,2025-04-20,Owned
VEH-0337,Bike,Vayu-558,28.9,83.2,27,HUB-COI,2022-02-01,152133.7,Active,DRV-0294,,2024-06-26,2024-01-04,Leased
VEH-0338,Bike,Tamira-345,12.2KG,76.5,35,HUB-JAI,2019-07-03,57444.1,Retired,DRV-0870,,2024-12-15,2024-07-23,Owned
VEH-0339,Bike,UrbanCraft-675,32.8,82.2,33,HUB-PUN,2017-08-30,95891.1,Active,DRV-0343,,2024-06-17,2025-04-24,Leased
VEH-0340,Bike,Aravind-150,19.1,95.4,38,HUB-CHA,2021-09-18,35770.5,Active,DRV-0660,,2025-04-29,2023-10-22,3PL Partner
VEH-0341,Bike,Vayu-719,22.4,68.5,32,HUB-BHU,2023-01-19,42245.8,Maintenance,DRV-0823,,2025-03-26,2024-08-11,Leased
VEH-0342,Bike,UrbanCraft-646,28.7 kg,41.9,30,HUB-COI,2021-10-15,72092.2,Active,DRV-0146,,2024-03-08,2025-06-09,Leased
VEH-0343,Bike,Nexon-444,16.8,92.3,34,HUB-BHU,2021-08-09,117530.5,Idle,DRV-0599,,2025-08-04,2024-10-24,Leased
VEH-0344,Bike,Vayu-467,14.9,58.9,35,HUB-GUR,2023-01-18,196769.9,Active,DRV-0295,,2024-02-02,2024-07-03,Owned
VEH-0345,Bike,Tamira-747,27.4,72.4,31,HUB-COI,2022-12-02,77564.8,Active,DRV-0412,,2025-01-09,2025-11-01,Owned
VEH-0346,Bike,Vayu-199,20.2,68.1,33,HUB-LUC,2020-01-27,108522.3,Maintenance,DRV-0700,,2024-09-25,2024-09-07,3PL Partner
VEH-0347,Bike,Aravind-373,16.5 kg,111.6,32,HUB-KOL,2017-08-19,29848.3,Active,DRV-0697,,2025-05-12,2024-02-15,Leased
VEH-0348,Bike,Tamira-755,31.1,59.8,35,HUB-MAD,2020-07-06,69255.9,Active,DRV-0017,,2024-02-29,2024-11-02,Owned
VEH-0349,Bike,Zenith-839,14.9,62.2,37,HUB-MAD,2018-01-01,15639.8,Active,DRV-0065,,2024-03-27,2024-12-18,Leased
VEH-0350,Bike,Meridian-111,25.2,41.6,27,HUB-BHU,2020-01-24,237190.8,Active,DRV-0695,,2025-05-26,2024-08-11,Owned
VEH-0351,Bike,Vayu-551,23.8,95.1,32,HUB-CHE,2022-11-22,149943.2,Active,DRV-0864,,2024-04-05,2025-01-22,Owned
VEH-0352,Bike,Vayu-230,28.6 kg,77.0,26,HUB-COI,2021-10-18,157591.5,Active,DRV-0523,,2025-04-24,2024-09-29,Leased
VEH-0353,Bike,UrbanCraft-230,11.4,75.0,33,HUB-VIS,2018-08-01,116986.5,Active,DRV-0497,,2024-08-17,2024-11-04,Leased
VEH-0354,Bike,Tamira-601,13.4,62.8,31,HUB-NAG,2021-12-09,235650.7,Maintenance,DRV-0189,,2024-06-03,2024-12-12,Owned
VEH-0355,Bike,Meridian-583,12.1,64.2,36,HUB-DEL,2019-06-10,6798.9,Active,DRV-0353,,2025-05-18,2025-04-15,Owned
VEH-0356,Bike,Aravind-172,30.2 kg,72.4,26,HUB-NAG,2020-12-15,145127.8,Retired,DRV-0831,,2025-02-17,2024-09-07,Leased
